id,ACTION
1,0.9116677069896232
2,0.9488558691143747
3,0.9536033910881366
4,0.9409245978746889
5,0.9599766919996335
6,0.955888000563171
7,0.9359834108857071
8,0.9661261158538067
9,0.919316999574869
10,0.9417027263544153
11,0.9441564075541814
12,0.9355499658087
13,0.9414949365976781
14,0.9034578399273978
15,0.9397472793346285
16,0.9465583264290477
17,0.9075353219545108
18,0.9265232722302976
19,0.9575090250902683
20,0.9536945335320038
21,0.9553162944858091
22,0.9420067126638234
23,0.9429757312771843
24,0.9384709712165866
25,0.9495524516922393
26,0.9335067283935361
27,0.9487299470987209
28,0.927314391287299
29,0.9488201143080907
30,0.9283165486651632
31,0.9489615336437472
32,0.9415331297291158
33,0.9453797179310933
34,0.9536473643671395
35,0.9465873452088371
36,0.9558414463325877
37,0.9418364287934164
38,0.9535632468810528
39,0.9416912740640625
40,0.9297205707683799
41,0.9128867437494497
42,0.9520642754468053
43,0.943803120280152
44,0.950354047729567
45,0.9500880974641306
46,0.9365949246724341
47,0.9628686400613331
48,0.9426079959033306
49,0.9646930349439217
50,0.9504138828147174
51,0.9392506083613965
52,0.9507324903010703
53,0.9423903536228353
54,0.9600859316574017
55,0.9491283339749855
56,0.931793719074687
57,0.943612079334297
58,0.9603572115162943
59,0.9523362259040756
60,0.9543398872271448
61,0.9490320761839794
62,0.950869946046352
63,0.9461111311992427
64,0.9559833736915713
65,0.9569918911287767
66,0.9516955483067926
67,0.9384454056821635
68,0.961609130931624
69,0.9428431310617521
70,0.9017432027463023
71,0.9415620044394614
72,0.9531657585869121
73,0.9529518444671191
74,0.9549568110830515
75,0.9501726856854175
76,0.9559242810261331
77,0.9540594589350538
78,0.9280244799498276
79,0.9189138642667257
80,0.9505994914557772
81,0.9613919482464647
82,0.9506120997091481
83,0.9477480868094463
84,0.9511647280230838
85,0.9435063143130541
86,0.925717937489243
87,0.9404836881447757
88,0.9502106285532108
89,0.9521772223721988
90,0.9295228082151853
91,0.9424208419761851
92,0.9212788587987866
93,0.957506083204868
94,0.93749201718035
95,0.9469206133957192
96,0.9453502511303249
97,0.910917962714062
98,0.9478701542851331
99,0.954468534936381
100,0.9520444567317877
101,0.9413478649038398
102,0.9147959340328975
103,0.9494444111653513
104,0.9338771577007408
105,0.9208392124687834
106,0.9528432190944169
107,0.9588522159053795
108,0.9431483694043015
109,0.9536052226681628
110,0.945480805041284
111,0.9238227792527393
112,0.9465165116944473
113,0.9399830424591344
114,0.9538287687690491
115,0.9499699784679216
116,0.9403873596352929
117,0.9358888864003007
118,0.9521914768998844
119,0.96064177078970725
120,0.9494199589287834
121,0.9455873139707971
122,0.9523367127571227
123,0.9306544639192805
124,0.9561774433536954
125,0.9489225109545338
126,0.9241551266623238
127,0.9105949719052407
128,0.9245072494618806
129,0.9288218985807267
130,0.9455640267076887
131,0.9573521447776596
132,0.9548443947868123
133,0.9452799080186057
134,0.922056273221036
135,0.9545098098263082
136,0.9409147890691775
137,0.9533105818400013
138,0.9363194009546156
139,0.9362104887059086
140,0.9606570819451045
141,0.9477422710738171
142,0.9452566130158052
143,0.9535771342224593
144,0.9536488222861248
145,0.9613291118377263
146,0.9081233058759887
147,0.8993884756093248
148,0.9224327186173525
149,0.9610406015863071
150,0.9471781948277884
151,0.9560980044428298
152,0.9305813260272141
153,0.949930318902258
154,0.9383146491972643
155,0.9427317730780755
156,0.9401228918038392
157,0.9458505416140693
