id,ACTION
1,0.937247127243262
2,0.9431522243727241
3,0.9584214950847397
4,0.9431522243727241
5,0.9706203135906124
6,0.9431522243727241
7,0.9706203135906124
8,0.997384466750221
9,0.9278066984562704
10,0.9366111729105258
11,0.8999179826060666
12,0.9589592962281358
13,0.9278066984562704
14,0.9278066984562704
15,0.9431522243727241
16,0.9584214950847397
17,0.9278066984562704
18,0.8999179826060666
19,0.9706203135906124
20,0.9431522243727241
21,0.9951847063521919
22,0.9466403119300064
23,0.9278066984562704
24,0.874455282561308
25,0.9278066984562704
26,0.9431522243727241
27,0.9278066984562704
28,0.874455282561308
29,0.9584214950847397
30,0.9278066984562704
31,0.9701173212740493
32,0.9584214950847397
33,0.9706203135906124
34,0.9706203135906124
35,0.9701173212740493
36,0.9278066984562704
37,0.9706203135906124
38,0.9953184810095697
39,0.9278066984562704
40,0.9278066984562704
41,0.9278066984562704
42,0.9431522243727241
43,0.937247127243262
44,0.9815994903598417
45,0.9535508388667434
46,0.9651013318157634
47,0.9431522243727241
48,0.937247127243262
49,0.99797172814807
50,0.9278066984562704
51,0.9476438741987264
52,0.9589592962281358
53,0.9589592962281358
54,0.9278066984562704
55,0.9431522243727241
56,0.937247127243262
57,0.9815994903598417
58,0.9584214950847397
59,0.9278066984562704
60,0.9431522243727241
61,0.9431522243727241
62,0.9913961390555089
63,0.9278066984562704
64,0.9706203135906124
65,0.9947463784222482
66,0.9431522243727241
67,0.9278066984562704
68,0.9431522243727241
69,0.9471046855709158
70,0.9278066984562704
71,0.9584214950847397
72,0.9431522243727241
73,0.9278066984562704
74,0.9789600031052891
75,0.9431522243727241
76,0.9278066984562704
77,0.9584214950847397
78,0.9706203135906124
79,0.9431522243727241
80,0.874455282561308
81,0.9431522243727241
82,0.8999179826060666
83,0.9278066984562704
84,0.9706203135906124
85,0.9431522243727241
86,0.937247127243262
87,0.9431522243727241
88,0.9610114149242188
89,0.9584214950847397
90,0.9278066984562704
91,0.9584214950847397
92,0.9431522243727241
93,0.9706203135906124
94,0.8999179826060666
95,0.9366111729105258
96,0.9278066984562704
97,0.8999179826060666
98,0.9278066984562704
99,0.9431522243727241
100,0.9196503755374943
101,0.9152271254419658
102,0.9431522243727241
103,0.8999179826060666
104,0.9278066984562704
105,0.9466403119300064
106,0.9466403119300064
107,0.9431522243727241
108,0.9258874179581046
109,0.9431522243727241
110,0.874455282561308
111,0.8999179826060666
112,0.9431522243727241
113,0.8999179826060666
114,0.9431522243727241
115,0.9431522243727241
116,0.9701173212740493
117,0.9701173212740493
118,0.9431522243727241
119,0.9466403119300064
120,0.9431522243727241
121,0.9278066984562704
122,0.9706203135906124
123,0.9278066984562704
124,0.9431522243727241
125,0.9431522243727241
126,0.9366111729105258
127,0.9431522243727241
128,0.9278066984562704
129,0.9278066984562704
130,0.9278066984562704
131,0.9706203135906124
132,0.9674717357045008
133,0.8999179826060666
134,0.9278066984562704
135,0.9431522243727241
136,0.9471046855709158
137,0.9789600031052891
138,0.9706203135906124
139,0.9278066984562704
140,0.9584214950847397
141,0.9933222736739956
142,0.9278066984562704
143,0.9706203135906124
