id,ACTION
1,0.9898370041198391
2,0.9979371887425796
3,0.9998299166845094
4,0.9993836784628076
5,0.9998936817194695
6,0.9995213636639357
7,0.9815314594218075
8,0.9999982619205985
9,0.7638663808669646
10,0.9915704890804944
11,0.9996999901663705
12,0.9926821503180413
13,0.9998330347705292
14,0.3812217446139763
15,0.9934630260923619
16,0.9948149742393092
17,0.25980904684574324
18,0.9363921717816651
19,0.9999761113272422
20,0.999989834915904
21,0.9999890459496777
22,0.9911106132358645
23,0.9999647259942317
24,0.9945282746794042
25,0.9999957931679756
26,0.985822251357455
27,0.9982122737730034
28,0.9996732690118657
29,0.9989876844280386
30,0.9361220007669658
31,0.9992022950614591
32,0.9981302186333698
33,0.9987521752980183
34,0.9995800777426996
35,0.9986149999739863
36,0.9997976893192497
37,0.990438501394042
38,0.9999687416963249
39,0.9979582126085035
40,0.9858396384557819
41,0.6255821790587845
42,0.9998779621305603
43,0.998055817985816
44,0.9997631415798202
45,0.9999528542443614
46,0.9971857903928483
47,0.9999746808063054
48,0.9995895996700401
49,0.999999193781803
50,0.9987478434576539
51,0.981720948229934
52,0.9993144949488846
53,0.981026716984293
54,0.9998942687885772
55,0.9999613022727512
56,0.9999773744359582
57,0.9927261968981507
58,0.9998818097846774
59,0.9996792689711644
60,0.99997861679594
61,0.9999042112620634
62,0.9999928696897028
63,0.9986694296915429
64,0.9999429322239264
65,0.9999790671265532
66,0.9995190328425849
67,0.9988079310204749
68,0.9999821047330493
69,0.9981104295341081
70,0.4446185242379146
71,0.9995856461084182
72,0.9994901004850221
73,0.9999683213648352
74,0.9998543081499774
75,0.9995713612028527
76,0.9994931793880357
77,0.9999309625717515
78,0.9919040001874933
79,0.874643555961552
80,0.9998749826782067
81,0.99998202398507
82,0.9999006190634879
83,0.9996606780270636
84,0.9998630267605263
85,0.999588066408066
86,0.9997036357155553
87,0.9995869482745229
88,0.9998925116688155
89,0.99981650254154
90,0.9853621514777907
91,0.9971936839453635
92,0.5396046421124614
93,0.9999739055961258
94,0.9994690346669657
95,0.9995358818340908
96,0.9999919420097086
97,0.7817822356841038
98,0.9996486830349944
99,0.9995506160279068
100,0.9999817586818783
101,0.9975232964599399
102,0.9648043881220545
103,0.9996883770966202
104,0.9923424268019972
105,0.9452786183446084
106,0.9991102310043727
107,0.9998543697337836
108,0.9992626550555551
109,0.9998332381349714
110,0.999749614697048
111,0.9660195363194556
112,0.9994706468454297
113,0.9982947302501334
114,0.9999828935223827
115,0.9993672827513947
116,0.9853382719668216
117,0.9526031777673253
118,0.9999473567722574
119,0.9999951526271619
120,0.9996461392309256
121,0.9896174981862503
122,0.999948406729698
123,0.9944823656520267
124,0.9999865656269681
125,0.9998111115121652
126,0.9466671874394377
127,0.9043559778871046
128,0.9772944486008304
129,0.9998080951224708
130,0.9995432242988691
131,0.999607663640015
132,0.9999655488792687
133,0.9995047092905363
134,0.945398095679265
135,0.9999866817885988
136,0.9983518821632931
137,0.9994915438467818
138,0.9737898302731985
139,0.9973015850592354
140,0.9999595190382565
141,0.9999582676786981
142,0.999988810898292
143,0.9998284816236062
144,0.9997087116105254
145,0.9999493914867025
146,0.8127065175396638
147,0.3797290015725541
148,0.9080670023673969
149,0.999962616991207
150,0.9991253452782997
151,0.9999825147280574
152,0.9091248126352943
153,0.999763025645741
154,0.9930404100321343
155,0.9994236842359148
156,0.9941575772341239
157,0.9998349786429063
158,0.9994335986921378
159,0.9988844711643089
160,0.9972701389423154
161,0.9616669971862827
162,0.9997213999927627
163,0.9999922419801733
164,0.9992373314436457
165,0.99993573981908
166,0.9999818979890012
167,0.9772054631515495
168,0.9997336283893068
169,0.999380977642969
170,0.998925296310444
171,0.9997638092009935
172,0.9999354488395074
173,0.993720998800076
174,0.999804742715629
175,0.999945893006283
176,0.9996131721810415
177,0.9780559625963864
178,0.9988423382094564
179,0.9999883138411194
180,0.9067046653762466
181,0.39169873350368706
182,0.9987184982407824
183,0.8634097592862529
184,0.9972971710119147
185,0.9998978698115196
186,0.9545256991117814
187,0.9999507534131884
188,0.9982865607918959
189,0.6350454345124138
190,0.9997706295950278
191,0.9999941070358495
192,0.9999403809720301
193,0.9999479434824029
194,0.9999691916625435
195,0.998218829905245
196,0.9998500169798602
197,0.9999237949758691
198,0.9895958998669596
199,0.999972554848658
200,0.9381669146175106
201,0.9999074508801652
202,0.9999231212055001
203,0.9838000272253374
204,0.9967976646802557
205,0.9999878540116787
206,0.9997975662730215
207,0.999415155519052
208,0.9994927291267285
209,0.8491708624622069
210,0.9861477311488501
211,0.9565617616229661
212,0.999716359621732
213,0.999885501322212
214,0.9984257298121711
215,0.9995703749843247
216,0.9885949939680502
217,0.9605748646314544
218,0.9999763241168902
219,0.9998845504414405
220,0.9683455384056838
221,0.14505460026474593
222,0.9999322871062942
223,0.9998957777721446
224,0.9990781375523727
225,0.9790841062269379
226,0.9325360536056492
227,0.9973788660824332
228,0.9987929399833897
229,0.999915883370056
230,0.9976924985247848
231,0.9992006288303269
232,0.9978449450935714
233,0.99687846536274
234,0.11387075081637399
235,0.9778920663536101
236,0.9926274496346685
237,0.9764784942101585
238,0.9764723590950798
239,0.9975680265647527
240,0.9994686085699213
241,0.9961023692011491
242,0.8782496652037105
243,0.6921788776577926
244,0.9957236948510257
245,0.9897756140276165
246,0.9999691901387272
247,0.9995615370726031
248,0.9988369347871996
249,0.9988595710033672
250,0.9995392319264294
251,0.9998801061358896
252,0.974362646432495
253,0.9999819519416577
254,0.999843191633695
255,0.9999652670487775
256,0.9988010257020228
257,0.9999888004845134
258,0.9624608192563409
259,0.9571911623146109
260,0.9997403909768501
261,0.9916408239566251
262,0.9997321494470697
263,0.9998740222278363
264,0.999895962378506
265,0.9975926430843125
266,0.9996301300987257
267,0.7857258639460666
268,0.9999858306851863
269,0.9875183204064749
270,0.9992472387869648
271,0.9957985967578035
272,0.999954185132526
273,0.9616812744245008
274,0.8566112986649513
275,0.9999738232103986
276,0.9781984215708469
277,0.9977808029712615
278,0.9999923701701099
279,0.9921775426052316
280,0.8322092799857934
281,0.9999855032422709
282,0.9988132701058304
283,0.47211605960120584
284,0.9950758767563823
285,0.9999854264838072
286,0.9988444839951393
287,0.9999995382367003
288,0.9999907576651043
289,0.9993276694946084
290,0.9963573811451168
291,0.4530720742404817
292,0.8866485669315157
293,0.9996803476794673
294,0.9986345442766321
295,0.9978204040010132
296,0.9287993830897682
297,0.3306041736543963
298,0.9842791056828272
299,0.7912758637231061
300,0.9998799161420109
301,0.8709199413242982
302,0.9999672918324684
303,0.9653042011274774
304,0.9575253877570197
305,0.9981486352088974
306,0.9996940160441894
307,0.9996299532673609
308,0.9999990652190981
309,0.9956353157993291
310,0.9990374707678444
311,0.9999733224037894
312,0.999912178428709
313,0.9995591504995832
314,0.9999253215995554
315,0.9997876771070355
316,0.9999422686613405
317,0.9373620919424858
318,0.9999084814337423
319,0.40810444209906593
320,0.9994411642652101
321,0.9997907681196928
322,0.9114737435888866
323,0.9999627018983597
324,0.9913954564863592
325,0.9842288411215507
326,0.9891856522776835
327,0.9999486005523006
328,0.9996902463885384
329,0.99998134094497
330,0.9987522984084473
331,0.9999628554668443
332,0.9993283223963846
333,0.9970122212407498
334,0.9603302283999375
335,0.9997115116771705
336,0.9951834747715386
337,0.9998220496481582
338,0.99963987745526794
339,0.9996916552940258
340,0.9999711935785937
341,0.9978146469973006
342,0.9922227293705547
343,0.9967846833761724
344,0.9999952553265583
345,0.9999854046381927
346,0.9998282820153749
347,0.9990148257866467
348,0.9995640553111534
349,0.9998337871752266
350,0.9431013161405838
351,0.9897183093471932
352,0.9999983263485344
353,0.9977849938684548
354,0.8806778764903159
355,0.9929724381640512
356,0.9998559896181224
357,0.9991950784644027
358,0.9999796729817049
359,0.9801748784683199
360,0.2082424345238795
361,0.9019672682840425
362,0.9687108685436422
363,0.9671582563688177
364,0.9974558425732172
365,0.9999327630190452
366,0.99999095738913
367,0.9998940329317466
368,0.9999648442041683
369,0.9986075931136138
370,0.9991792624815807
371,0.9952006938598015
372,0.9999901219920814
373,0.6678375592547265
374,0.8561813987466895
375,0.9982155976930984
376,0.9994082774401108
377,0.9802760370451745
378,0.9999149178613662
379,0.9999343386263154
380,0.9832088668692298
381,0.9937263002754336
382,0.9996041322322028
383,0.9999877637398481
384,0.9986097345301324
385,0.9979957362023048
386,0.9973127091438574
387,0.8722057819806263
388,0.9996643827677143
389,0.999500285050106
390,0.9997793147233457
391,0.21101748368435894
392,0.9999521515677573
393,0.9991318922013327
394,0.9989799686653841
395,0.999080319346159
396,0.9980411956954209
397,0.999988096479159
398,0.987788380699886
399,0.9999815264422934
400,0.9985201476485327
401,0.999491574646001
402,0.9993841740611086
403,0.9858728250673465
404,0.9903938266659269
405,0.9948534186574673
406,0.9999884259899026
407,0.9392391389477699
408,0.9999574420722714
409,0.9966657853418392
410,0.999973837352832
411,0.9991503302939093
412,0.9960354086276143
413,0.979015792292644
414,0.9999815662520546
415,0.9998560227663525
416,0.9824777653329505
417,0.9998594232851897
418,0.9999048986079847
419,0.9988885286848661
420,0.9996192951190674
421,0.9999754273902085
422,0.9993715408718645
423,0.9994631475721358
424,0.9728068103451533
425,0.9999571951784183
426,0.9916929639037494
427,0.999220981803441
428,0.9996027531300422
429,0.9995433861218643
